nba_id,Player,Seasons,Team,Pos,MPG,LEBRON,O-LEBRON,D-LEBRON,WAR,OffRole,DefRole
203078,Bradley Beal,2024,PHO,SG,33.335,-0.139,0.287,-0.426,2.569,Primary Ball Handler,Chaser
203081,Damian Lillard,2024,MIL,PG,35.322,2.47,3.318,-0.848,7.953,Shot Creator,Chaser
203083,Andre Drummond,2024,CHI,C,17.104,1.745,0.595,1.15,3.561,Post Scorer,Mobile Big
203084,Harrison Barnes,2024,SAC,PF,29.035,-0.629,-0.416,-0.213,2.728,Movement Shooter,Wing Stopper
203095,Evan Fournier,2024,NYK/DET,SG,18.114,-1.467,-1.196,-0.272,0.36,Movement Shooter,Chaser
203109,Jae Crowder,2024,MIL,PF,23.114,-1.113,-1.459,0.347,0.974,Stationary Shooter,Wing Stopper
203110,Draymond Green,2024,GSW,PF,27.092,1.984,-0.79,2.774,4.148,Stretch Big,Mobile Big
203114,Khris Middleton,2024,MIL,SF,27.041,0.613,1.204,-0.592,2.866,Shot Creator,Helper
203200,Justin Holiday,2024,DEN,SG,14.861,-1.788,-1.783,-0.005,0.363,Movement Shooter,Chaser
203468,Cj Mccollum,2024,NOP,PG,32.195,1.113,1.414,-0.3,4.762,Primary Ball Handler,Chaser
203471,Dennis Schröder,2024,TOR/BRK,PG,31.074,-0.98,0.058,-1.038,2.302,Primary Ball Handler,Point of Attack
203482,Kelly Olynyk,2024,UTA/TOR,C,22.549,-0.132,0.056,-0.188,2.565,Stretch Big,Mobile Big
203484,Kentavious Caldwell-Pope,2024,DEN,SG,31.602,0.022,-0.796,0.818,3.736,Movement Shooter,Point of Attack
203486,Mason Plumlee,2024,LAC,C,14.653,-0.821,-1.228,0.407,0.691,Roll + Cut Big,Anchor Big
203488,Mike Muscala,2024,WAS/DET/OKC,C,11.324,-1.358,-1.212,-0.146,0.414,Stretch Big,Anchor Big
203496,Robert Covington,2024,LAC/PHI,PF,16.841,-0.342,-1.502,1.16,0.648,Movement Shooter,Helper
203497,Rudy Gobert,2024,MIN,C,34.121,2.706,-0.214,2.92,8.374,Roll + Cut Big,Anchor Big
203501,Tim Hardaway Jr.,2024,DAL,SF,26.84,-1.197,0.672,-1.869,1.674,Movement Shooter,Chaser
203507,Giannis Antetokounmpo,2024,MIL,PF,35.168,6.412,5.417,0.995,13.829,Shot Creator,Helper
203552,Seth Curry,2024,DAL/CHO,SG,13.986,-1.486,-0.912,-0.574,0.375,Movement Shooter,Low Activity
203897,Zach Lavine,2024,CHI,SG,34.874,-0.16,0.267,-0.427,1.256,Shot Creator,Chaser
203903,Jordan Clarkson,2024,UTA,SG,30.589,-1.571,0.721,-2.292,0.936,Shot Creator,Low Activity
203914,Gary Harris,2024,ORL,SG,24.024,-1.211,-1.505,0.295,1.013,Stationary Shooter,Chaser
203915,Spencer Dinwiddie,2024,BRK/LAL,PG,28.14,-0.232,0.392,-0.624,2.984,Shot Creator,Chaser
203924,Jerami Grant,2024,POR,PF,33.893,-1.968,-0.371,-1.597,0.565,Shot Creator,Wing Stopper
203926,Doug Mcdermott,2024,SAS/IND,SF,14.133,-2.93,-1.014,-1.916,-0.256,Off Screen Shooter,Low Activity
203932,Aaron Gordon,2024,DEN,PF,31.463,1.271,0.816,0.455,5.374,Shot Creator,Wing Stopper
203935,Marcus Smart,2024,MEM,PG,30.242,-0.396,-0.992,0.596,0.782,Primary Ball Handler,Point of Attack
203937,Kyle Anderson,2024,MIN,PF,22.554,-0.099,-1.373,1.274,2.636,Shot Creator,Helper
203939,Dwight Powell,2024,DAL,C,13.275,-0.586,-1.036,0.45,0.981,Roll + Cut Big,Mobile Big
203944,Julius Randle,2024,NYK,PF,35.439,0.604,1.105,-0.501,3.132,Shot Creator,Wing Stopper
203952,Andrew Wiggins,2024,GSW,SF,27.047,-0.576,-0.544,-0.033,2.264,Movement Shooter,Point of Attack
203954,Joel Embiid,2024,PHI,C,33.575,5.661,4.776,0.885,6.51,Shot Creator,Anchor Big
203957,Danté Exum,2024,DAL,PG,19.775,-0.457,-0.053,-0.404,1.364,Primary Ball Handler,Point of Attack
203967,Dario Šarić,2024,GSW,C,17.155,0.331,0.33,0.002,1.921,Versatile Big,Mobile Big
203991,Clint Capela,2024,ATL,C,25.795,1.286,0.122,1.165,4.424,Roll + Cut Big,Mobile Big
203992,Bogdan Bogdanović,2024,ATL,SG,30.464,0.287,1.105,-0.818,4.144,Off Screen Shooter,Chaser
203994,Jusuf Nurkić,2024,PHO,C,27.345,2.956,0.649,2.307,7.029,Post Scorer,Mobile Big
203995,Vasilije Micić,2024,OKC/CHO,PG,19.597,-1.756,-0.736,-1.02,0.518,Primary Ball Handler,Chaser
203999,Nikola Jokić,2024,DEN,C,34.642,6.788,5.109,1.679,15.296,Post Scorer,Mobile Big
204001,Kristaps Porziņģis,2024,BOS,C,29.652,2.802,1.77,1.032,5.558,Versatile Big,Anchor Big
204060,Joe Ingles,2024,ORL,SF,17.193,-0.743,-0.933,0.19,1.256,Secondary Ball Handler,Low Activity
204456,T.J. Mcconnell,2024,IND,PG,18.182,0.701,1.295,-0.594,2.559,Slasher,Point of Attack
1626145,Tyus Jones,2024,WAS,PG,29.284,-0.397,0.738,-1.135,2.497,Primary Ball Handler,Point of Attack
1626153,Delon Wright,2024,WAS/MIA,PG,15.777,0.453,-0.571,1.024,1.355,Secondary Ball Handler,Point of Attack
1626156,D'Angelo Russell,2024,LAL,PG,32.188,0.01,1.006,-0.996,3.787,Primary Ball Handler,Chaser
1626157,Karl-Anthony Towns,2024,MIN,PF,32.674,0.711,0.643,0.067,4.028,Versatile Big,Mobile Big
1626158,Richaun Holmes,2024,DAL/WAS,C,13.854,-0.372,-0.825,0.453,0.725,Roll + Cut Big,Anchor Big
1626162,Kelly Oubre Jr.,2024,PHI,SF,30.225,-0.372,-0.172,-0.2,2.688,Movement Shooter,Helper
1626164,Devin Booker,2024,PHO,PG,35.982,3.15,3.877,-0.726,8.565,Shot Creator,Chaser
1626166,Cameron Payne,2024,MIL/PHI,PG,16.718,-1.26,-0.365,-0.895,0.979,Primary Ball Handler,Chaser
1626167,Myles Turner,2024,IND,C,26.968,2.411,1.072,1.339,6.329,Stretch Big,Mobile Big
1626168,Trey Lyles,2024,SAC,PF,19.968,-0.895,-0.856,-0.039,1.134,Stationary Shooter,Helper
1626171,Bobby Portis,2024,MIL,PF,24.49,-0.143,-0.021,-0.122,2.915,Post Scorer,Helper
1626172,Kevon Looney,2024,GSW,C,16.142,0.094,-0.875,0.969,1.912,Roll + Cut Big,Mobile Big
1626174,Christian Wood,2024,LAL,PF,17.44,-0.852,-1.55,0.698,0.877,Stationary Shooter,Low Activity
1626179,Terry Rozier,2024,CHO/MIA,SG,33.449,0.053,0.414,-0.361,3.213,Primary Ball Handler,Point of Attack
1626181,Norman Powell,2024,LAC,SG,26.189,-1.2,0.215,-1.415,1.568,Movement Shooter,Chaser
1626192,Pat Connaughton,2024,MIL,SF,22.056,-0.959,-1.065,0.106,1.574,Stationary Shooter,Chaser
1626196,Josh Richardson,2024,MIA,SG,25.647,-1.221,-0.947,-0.274,0.854,Movement Shooter,Point of Attack
1626204,Larry Nance Jr.,2024,NOP,C,19.435,-0.576,-1.757,1.181,1.398,Roll + Cut Big,Mobile Big
1626220,Royce O'Neale,2024,BRK/PHO,SF,24.735,0.064,-0.465,0.529,3.092,Movement Shooter,Helper
1626224,Cedi Osman,2024,SAS,SF,17.622,-2.299,-1.389,-0.91,0.133,Movement Shooter,Helper
1627732,Ben Simmons,2024,BRK,PG,23.929,1.123,-0.533,1.655,0.806,Shot Creator,Wing Stopper
1627734,Domantas Sabonis,2024,SAC,C,35.711,3.412,1.735,1.677,10.714,Post Scorer,Mobile Big
1627736,Malik Beasley,2024,MIL,SG,29.588,-0.751,-0.128,-0.623,2.5,Movement Shooter,Point of Attack
1627739,Kris Dunn,2024,UTA,PG,18.926,0.236,-0.545,0.781,2.111,Primary Ball Handler,Point of Attack
1627741,Buddy Hield,2024,IND/PHI,SF,25.712,-0.337,0.28,-0.617,2.871,Movement Shooter,Chaser
1627742,Brandon Ingram,2024,NOP,SF,32.49,0.27,0.827,-0.557,3.559,Shot Creator,Helper
1627747,Caris Levert,2024,CLE,SG,28.795,0.666,0.663,0.004,3.839,Primary Ball Handler,Chaser
1627749,Dejounte Murray,2024,ATL,SG,35.683,0.525,1.672,-1.148,5.209,Shot Creator,Point of Attack
1627750,Jamal Murray,2024,DEN,PG,31.549,1.259,2.086,-0.827,4.341,Shot Creator,Chaser
1627751,Jakob Poeltl,2024,TOR,C,26.384,1.371,-0.826,2.197,3.169,Roll + Cut Big,Mobile Big
1627752,Taurean Prince,2024,LAL,PF,26.761,-1.695,-1.411,-0.285,0.999,Movement Shooter,Wing Stopper
1627759,Jaylen Brown,2024,BOS,SF,33.465,0.926,1.035,-0.109,4.975,Shot Creator,Wing Stopper
1627763,Malcolm Brogdon,2024,POR,PG,28.739,0.102,1.173,-1.071,1.8,Primary Ball Handler,Helper
1627777,Georges Niang,2024,CLE,PF,22.332,-1.723,-0.99,-0.732,0.846,Movement Shooter,Helper
1627780,Gary Payton Ii,2024,GSW,SG,15.449,-0.251,-1.228,0.977,0.941,Stretch Big,Wing Stopper
1627783,Pascal Siakam,2024,TOR/IND,PF,33.224,1.619,1.564,0.054,6.796,Shot Creator,Wing Stopper
1627826,Ivica Zubac,2024,LAC,C,26.391,0.877,-0.538,1.415,3.756,Post Scorer,Anchor Big
1627827,Dorian Finney-Smith,2024,BRK,PF,28.447,-0.94,-1.179,0.239,1.839,Stationary Shooter,Wing Stopper
1627832,Fred Vanvleet,2024,HOU,PG,36.772,2.111,1.292,0.819,7.684,Primary Ball Handler,Point of Attack
1627863,Danuel House Jr.,2024,PHI,SF,14.973,-2.527,-2.04,-0.487,-0.018,Movement Shooter,Chaser
1627884,Derrick Jones Jr.,2024,DAL,SF,23.457,-1.107,-1.032,-0.074,1.509,Stationary Shooter,Wing Stopper
1627936,Alex Caruso,2024,CHI,SG,28.738,0.784,-1.13,1.914,4.152,Stationary Shooter,Point of Attack
1628365,Markelle Fultz,2024,ORL,PG,21.162,-0.813,-1.129,0.316,0.938,Slasher,Point of Attack
1628368,De'Aaron Fox,2024,SAC,PG,35.93,3.065,2.635,0.431,9.17,Shot Creator,Point of Attack
1628369,Jayson Tatum,2024,BOS,PF,35.746,3.679,3.348,0.331,10.102,Shot Creator,Helper
1628370,Malik Monk,2024,SAC,SG,26.006,0.612,1.149,-0.537,3.607,Secondary Ball Handler,Low Activity
1628371,Jonathan Isaac,2024,ORL,PF,15.766,3.313,0.367,2.946,3.291,Stretch Big,Wing Stopper
1628372,Dennis Smith Jr.,2024,BRK,PG,18.905,-0.075,-0.618,0.544,1.582,Primary Ball Handler,Point of Attack
1628374,Lauri Markkanen,2024,UTA,PF,33.087,2.741,2.904,-0.163,5.915,Off Screen Shooter,Helper
1628378,Donovan Mitchell,2024,CLE,SG,35.319,3.623,3.393,0.23,7.354,Primary Ball Handler,Chaser
1628379,Luke Kennard,2024,MEM,SG,25.619,-1.865,-0.427,-1.438,0.373,Off Screen Shooter,Low Activity
1628380,Zach Collins,2024,SAS,C,22.147,-1.58,-1.557,-0.023,0.841,Post Scorer,Anchor Big
1628381,John Collins,2024,UTA,PF,27.957,0.385,0.219,0.166,3.391,Stretch Big,Helper
1628384,Og Anunoby,2024,TOR/NYK,SF,34.04,-0.969,-1.328,0.358,1.587,Stationary Shooter,Wing Stopper
1628386,Jarrett Allen,2024,CLE,C,31.715,2.449,1.034,1.415,7.501,Roll + Cut Big,Mobile Big
1628389,Bam Adebayo,2024,MIA,C,34.035,2.282,-0.343,2.626,7.174,Shot Creator,Mobile Big
1628392,Isaiah Hartenstein,2024,NYK,C,25.286,1.758,-0.551,2.308,5.013,Roll + Cut Big,Mobile Big
1628398,Kyle Kuzma,2024,WAS,PF,32.588,-1.742,0.003,-1.745,1.026,Shot Creator,Wing Stopper
1628401,Derrick White,2024,BOS,SG,32.617,2.483,1.348,1.135,7.363,Primary Ball Handler,Point of Attack
1628404,Josh Hart,2024,NYK,SF,33.417,0.659,-0.447,1.106,5.295,Stationary Shooter,Helper
1628415,Dillon Brooks,2024,HOU,SF,30.927,-2.066,-1.914,-0.152,0.553,Movement Shooter,Wing Stopper
1628418,Thomas Bryant,2024,MIA,C,11.614,0.515,-0.517,1.032,0.823,Roll + Cut Big,Mobile Big
1628420,Monté Morris,2024,DET/MIN,PG,14.426,-0.006,0.051,-0.057,0.732,Secondary Ball Handler,Chaser
1628426,Sasha Vezenkov,2024,SAC,PF,12.169,-1.238,-1.017,-0.221,0.391,Movement Shooter,Helper
1628436,Luke Kornet,2024,BOS,C,15.61,0.958,-0.001,0.959,2.108,Roll + Cut Big,Anchor Big
1628449,Chris Boucher,2024,TOR,PF,14.098,-0.181,-0.178,-0.004,1.006,Stretch Big,Low Activity
1628464,Daniel Theis,2024,IND/LAC,C,16.917,-1.179,-1.286,0.106,0.813,Roll + Cut Big,Mobile Big
1628467,Maxi Kleber,2024,DAL,C,20.266,-1.391,-2.486,1.095,0.583,Stationary Shooter,Helper
1628470,Torrey Craig,2024,CHI,SF,19.785,-1.207,-1.079,-0.129,0.821,Stationary Shooter,Wing Stopper
1628960,Grayson Allen,2024,PHO,SG,33.511,0.588,0.787,-0.2,4.803,Movement Shooter,Point of Attack
1628963,Marvin Bagley Iii,2024,DET/WAS,C,21.069,-0.094,-0.186,0.092,1.562,Roll + Cut Big,Anchor Big
1628964,Mo Bamba,2024,PHI,C,12.99,0.155,-1.6,1.755,1.214,Stretch Big,Anchor Big
1628966,Keita Bates-Diop,2024,PHO/BRK,SF,12.54,-0.904,-0.938,0.035,0.647,Stationary Shooter,Wing Stopper
1628969,Mikal Bridges,2024,BRK,SF,34.839,0.042,0.829,-0.787,4.479,Secondary Ball Handler,Point of Attack
1628970,Miles Bridges,2024,CHO,SF,37.408,-2.504,-1.04,-1.464,-0.057,Shot Creator,Wing Stopper
1628971,Bruce Brown,2024,IND/TOR,SG,27.841,-2.177,-1.337,-0.84,0.335,Secondary Ball Handler,Chaser
1628972,Troy Brown Jr.,2024,MIN/DET,SF,14.009,-2.202,-1.546,-0.656,0.136,Movement Shooter,Helper
1628973,Jalen Brunson,2024,NYK,PG,35.408,3.427,4.347,-0.919,10,Shot Creator,Low Activity
1628975,Jevon Carter,2024,CHI,PG,13.939,-0.903,-0.462,-0.442,0.977,Movement Shooter,Chaser
1628976,Wendell Carter Jr.,2024,ORL,C,25.571,0.892,-0.488,1.381,2.957,Stretch Big,Anchor Big
1628978,Donte Divincenzo,2024,NYK,SG,29.141,1.202,1.015,0.187,5.421,Movement Shooter,Chaser
1628981,Bruno Fernando,2024,ATL,C,15.162,-1.034,-2.246,1.212,0.609,Roll + Cut Big,Mobile Big
1628983,Shai Gilgeous-Alexander,2024,OKC,PG,34.036,5.27,4.332,0.939,12.127,Shot Creator,Chaser
1628984,Devonte' Graham,2024,SAS,PG,13.607,-0.553,-0.047,-0.505,0.374,Secondary Ball Handler,Chaser
1628988,Aaron Holiday,2024,HOU,PG,16.271,-1.263,-0.993,-0.27,0.95,Secondary Ball Handler,Point of Attack
1628989,Kevin Huerter,2024,SAC,SG,24.409,0.402,-0.265,0.667,2.804,Movement Shooter,Helper
1628991,Jaren Jackson Jr.,2024,MEM,C,32.185,0.727,-0.226,0.953,4.246,Shot Creator,Mobile Big
1628995,Kevin Knox Ii,2024,DET,SF,18.07,-1.944,-1.627,-0.317,0.182,Stationary Shooter,Wing Stopper
1628997,Caleb Martin,2024,MIA,SF,27.445,-0.753,-1.233,0.48,1.876,Movement Shooter,Point of Attack
1628998,Cody Martin,2024,CHO,SF,26.893,-1.275,-2.006,0.731,0.558,Primary Ball Handler,Point of Attack
1629001,De'Anthony Melton,2024,PHI,SG,26.93,0.926,0.35,0.576,2.173,Secondary Ball Handler,Point of Attack
1629002,Chimezie Metu,2024,PHO/DET,C,16.841,-1.208,-1.855,0.647,0.672,Stationary Shooter,Helper
1629003,Shake Milton,2024,MIN/DET/NYK,SG,12.107,-1.923,-1.43,-0.493,0.196,Movement Shooter,Low Activity
1629004,Svi Mykhailiuk,2024,BOS,SF,10.077,-1.217,0.04,-1.257,0.321,Off Screen Shooter,Low Activity
1629006,Josh Okogie,2024,PHO,SG,15.994,-0.636,-0.568,-0.068,1.096,Stationary Shooter,Point of Attack
1629007,Jontay Porter,2024,TOR,PF,13.836,0.327,-0.929,1.257,0.629,Stretch Big,Mobile Big
1629008,Michael Porter Jr.,2024,DEN,SF,31.663,0.871,1.455,-0.585,5.358,Off Screen Shooter,Low Activity
1629011,Mitchell Robinson,2024,NYK,C,24.78,0.294,-1.24,1.534,1.326,Athletic Finisher,Mobile Big
1629012,Collin Sexton,2024,UTA,SG,26.6,1,2.723,-1.723,4.502,Shot Creator,Chaser
1629013,Landry Shamet,2024,WAS,SG,15.791,-1.625,-0.603,-1.022,0.38,Off Screen Shooter,Chaser
1629014,Anfernee Simons,2024,POR,SG,34.386,-0.135,1.664,-1.799,2.304,Shot Creator,Chaser
1629018,Gary Trent Jr.,2024,TOR,SG,28.078,-1.669,-0.222,-1.447,0.987,Movement Shooter,Chaser
1629020,Jarred Vanderbilt,2024,LAL,PF,20.044,-1.217,-2.254,1.037,0.452,Athletic Finisher,Wing Stopper
1629021,Moritz Wagner,2024,ORL,C,17.683,0.361,0.695,-0.333,2.503,Roll + Cut Big,Mobile Big
1629022,Lonnie Walker Iv,2024,BRK,SG,17.434,-1.61,-0.835,-0.774,0.538,Secondary Ball Handler,Low Activity
1629023,P.J. Washington,2024,CHO/DAL,PF,30.419,-0.274,-0.609,0.335,3.041,Stationary Shooter,Wing Stopper
1629026,Kenrich Williams,2024,OKC,PF,14.913,-0.576,-0.649,0.073,1.213,Stationary Shooter,Helper
1629027,Trae Young,2024,ATL,PG,35.958,1.542,3.294,-1.752,4.872,Shot Creator,Chaser
1629028,Deandre Ayton,2024,POR,C,32.428,-1.052,-1.316,0.265,1.571,Post Scorer,Anchor Big
1629029,Luka Dončić,2024,DAL,PG,37.488,6.384,6.188,0.195,14.095,Shot Creator,Low Activity
1629048,Goga Bitadze,2024,ORL,C,15.438,1.41,-0.718,2.128,2.323,Roll + Cut Big,Mobile Big
1629052,Oshae Brissett,2024,BOS,SF,11.456,-0.536,-0.177,-0.359,0.759,Movement Shooter,Helper
1629060,Rui Hachimura,2024,LAL,PF,26.342,-1.297,-0.6,-0.697,1.302,Shot Creator,Wing Stopper
1629111,Jock Landale,2024,HOU,C,13.635,-0.618,-0.634,0.016,0.881,Roll + Cut Big,Mobile Big
1629130,Duncan Robinson,2024,MIA,SF,28.022,-0.582,-0.36,-0.223,2.24,Movement Shooter,Low Activity
1629139,Yuta Watanabe,2024,PHO/MEM,SF,13.657,-2.918,-1.907,-1.011,-0.128,Movement Shooter,Low Activity
1629162,Jordan Mclaughlin,2024,MIN,PG,11.18,0.595,-0.095,0.69,1.2,Movement Shooter,Point of Attack
1629216,Gabe Vincent,2024,LAL,PG,18.566,-1.565,-1.444,-0.121,0.114,Secondary Ball Handler,Point of Attack
1629234,Drew Eubanks,2024,PHO,C,15.583,-0.996,-1.726,0.73,1.07,Roll + Cut Big,Mobile Big
1629312,Haywood Highsmith,2024,MIA,PF,20.693,-0.815,-1.985,1.17,1.406,Stationary Shooter,Point of Attack
1629599,Amir Coffey,2024,LAC,SF,20.864,-2.607,-1.51,-1.097,-0.124,Stationary Shooter,Chaser
1629611,Terance Mann,2024,LAC,SG,24.97,-1.601,-0.939,-0.663,1.006,Stationary Shooter,Point of Attack
1629614,Andrew Nembhard,2024,IND,PG,24.951,-1.369,-1.009,-0.36,1.158,Primary Ball Handler,Point of Attack
1629622,Max Strus,2024,CLE,SF,31.988,0.389,-0.016,0.405,4,Movement Shooter,Helper
1629626,Bol Bol,2024,PHO,PF,10.907,-0.297,-0.786,0.489,0.635,Stationary Shooter,Helper
1629627,Zion Williamson,2024,NOP,PF,31.041,1.039,1.423,-0.384,4.768,Shot Creator,Helper
1629628,Rj Barrett,2024,NYK/TOR,SG,31.691,-0.307,0.189,-0.497,2.479,Slasher,Wing Stopper
1629629,Cam Reddish,2024,LAL,SF,20.501,-1.598,-2.42,0.823,0.531,Stationary Shooter,Point of Attack
1629630,Ja Morant,2024,MEM,PG,35.326,1.614,1.744,-0.13,0.812,Shot Creator,Chaser
1629631,De'Andre Hunter,2024,ATL,SF,29.493,-1.396,-0.818,-0.578,1.119,Shot Creator,Wing Stopper
1629632,Coby White,2024,CHI,PG,36.473,-0.694,0.798,-1.492,3.185,Primary Ball Handler,Chaser
1629636,Darius Garland,2024,CLE,PG,33.345,0.181,0.685,-0.504,3.146,Primary Ball Handler,Point of Attack
1629637,Jaxson Hayes,2024,LAL,C,12.356,-2.153,-2.643,0.49,0.168,Roll + Cut Big,Anchor Big
1629638,Nickeil Alexander-Walker,2024,MIN,SG,23.423,-1.252,-1.567,0.314,1.451,Primary Ball Handler,Point of Attack
1629639,Tyler Herro,2024,MIA,SG,33.503,0.063,0.71,-0.647,2.225,Primary Ball Handler,Chaser
1629640,Keldon Johnson,2024,SAS,SF,29.542,-1.443,-0.03,-1.413,1.297,Movement Shooter,Wing Stopper
1629642,Nassir Little,2024,PHO,SF,10.183,-2.245,-1.713,-0.532,0.063,Stationary Shooter,Helper
1629646,Charles Bassey,2024,SAS,C,10.807,0.084,-1.399,1.483,0.327,Athletic Finisher,Mobile Big
1629651,Nic Claxton,2024,BRK,C,29.797,1.537,-0.805,2.342,5.301,Roll + Cut Big,Mobile Big
1629652,Luguentz Dort,2024,OKC,SF,28.43,-1.138,-1.326,0.188,1.857,Movement Shooter,Point of Attack
1629655,Daniel Gafford,2024,WAS/DAL,PF,24.52,1.614,-0.448,2.062,4.634,Roll + Cut Big,Anchor Big
1629656,Quentin Grimes,2024,NYK/DET,SG,20.095,-1.649,-1.01,-0.639,0.52,Movement Shooter,Point of Attack
1629659,Talen Horton-Tucker,2024,UTA,PG,19.778,-0.169,0.411,-0.58,1.448,Primary Ball Handler,Helper
1629661,Cameron Johnson,2024,BRK,PF,27.57,0.746,0.989,-0.242,3.216,Movement Shooter,Helper
1629667,Jalen Mcdaniels,2024,TOR,SF,10.759,-3.329,-2.549,-0.78,-0.282,Movement Shooter,Helper
